metaheuristica,instancia,id_corrida,config_id,repeticion,semilla,tiempo_segundos,iteraciones_totales,enfriamientos_ejecutados,aceptadas,mejoras,costo_inicial_referencia,mejor_costo,gap_porcentaje,mejora_absoluta,mejora_porcentaje,mejor_solucion_tr_legible,reporte_detalle_deadheading,costo_total_desde_reporte
recocido_simulado,egl-e1-B,egl-e1-B-sa-cfg1-rep1-seed100143,sa-cfg1,1,100143,5.962094703994808,2400,60,352,54,7065.0,4288.0,-39.30644019815994,2777.0,39.30644019815994,R1: D -> TR6 -> TR7 -> TR10 -> TR9 -> TR8 -> TR30 -> TR50 -> TR27 -> TR28 -> TR26 -> TR24 -> TR36 -> D || R2: D -> D || R3: D -> D || R4: D -> D || R5: D -> TR25 -> TR13 -> TR49 -> TR5 -> TR37 -> TR38 -> TR41 -> TR42 -> TR40 -> TR43 -> TR44 -> TR45 -> TR4 -> D || R6: D -> TR1 -> TR3 -> TR47 -> TR2 -> D || R7: D -> TR15 -> TR17 -> TR21 -> TR33 -> TR39 -> TR34 -> TR35 -> TR11 -> TR12 -> TR29 -> TR31 -> TR32 -> TR14 -> TR16 -> TR48 -> TR18 -> TR20 -> TR19 -> TR22 -> TR23 -> TR51 -> TR46 -> D,"VEHÍCULO #1:
  [DEADHEADING] 1 -> 11 (para servir TR6 11->12) Caminos: ['1', '2', '4', '5', '7', '8', '9', '10', '11'] (Costo: 187.0)
    - Arco 1 -> 2 | Costo: 32.0
    - Arco 2 -> 4 | Costo: 17.0
    - Arco 4 -> 5 | Costo: 56.0
    - Arco 5 -> 7 | Costo: 6.0
    - Arco 7 -> 8 | Costo: 18.0
    - Arco 8 -> 9 | Costo: 26.0
    - Arco 9 -> 10 | Costo: 20.0
    - Arco 10 -> 11 | Costo: 12.0
  [SERVICIO] TR6 (11,12) | Costo: 32.0 | Demanda +32.0 = 32.0 / 220.0 [OK]
  [SERVICIO] TR7 (12,16) | Costo: 29.0 | Demanda +29.0 = 61.0 / 220.0 [OK]
  [DEADHEADING] 16 -> 15 (para servir TR10 15->17) Caminos: ['16', '13', '14', '15'] (Costo: 27.0)
    - Arco 16 -> 13 | Costo: 13.0
    - Arco 13 -> 14 | Costo: 7.0
    - Arco 14 -> 15 | Costo: 7.0
  [SERVICIO] TR10 (15,17) | Costo: 26.0 | Demanda +26.0 = 87.0 / 220.0 [OK]
  [DEADHEADING] 17 -> 13 (para servir TR9 13->14) Caminos: ['17', '15', '14', '13'] (Costo: 40.0)
    - Arco 17 -> 15 | Costo: 26.0
    - Arco 15 -> 14 | Costo: 7.0
    - Arco 14 -> 13 | Costo: 7.0
  [SERVICIO] TR9 (13,14) | Costo: 7.0 | Demanda +7.0 = 94.0 / 220.0 [OK]
  [DEADHEADING] 14 -> 13 (para servir TR8 13->16) Caminos: ['14', '13'] (Costo: 7.0)
    - Arco 14 -> 13 | Costo: 7.0
  [SERVICIO] TR8 (13,16) | Costo: 13.0 | Demanda +13.0 = 107.0 / 220.0 [OK]
  [DEADHEADING] 16 -> 49 (para servir TR30 49->51) Caminos: ['16', '12', '76', '20', '19', '50', '49'] (Costo: 114.0)
    - Arco 16 -> 12 | Costo: 29.0
    - Arco 12 -> 76 | Costo: 7.0
    - Arco 76 -> 20 | Costo: 8.0
    - Arco 20 -> 19 | Costo: 32.0
    - Arco 19 -> 50 | Costo: 30.0
    - Arco 50 -> 49 | Costo: 8.0
  [SERVICIO] TR30 (49,51) | Costo: 10.0 | Demanda +10.0 = 117.0 / 220.0 [OK]
  [DEADHEADING] 51 -> 21 (para servir TR50 21->51) Caminos: ['51', '21'] (Costo: 2.0)
    - Arco 51 -> 21 | Costo: 2.0
  [SERVICIO] TR50 (21,51) | Costo: 2.0 | Demanda +2.0 = 119.0 / 220.0 [OK]
  [DEADHEADING] 51 -> 47 (para servir TR27 47->48) Caminos: ['51', '49', '47'] (Costo: 19.0)
    - Arco 51 -> 49 | Costo: 10.0
    - Arco 49 -> 47 | Costo: 9.0
  [SERVICIO] TR27 (47,48) | Costo: 10.0 | Demanda +10.0 = 129.0 / 220.0 [OK]
  [DEADHEADING] 48 -> 47 (para servir TR28 47->49) Caminos: ['48', '47'] (Costo: 10.0)
    - Arco 48 -> 47 | Costo: 10.0
  [SERVICIO] TR28 (47,49) | Costo: 9.0 | Demanda +9.0 = 138.0 / 220.0 [OK]
  [DEADHEADING] 49 -> 46 (para servir TR26 46->47) Caminos: ['49', '47', '46'] (Costo: 42.0)
    - Arco 49 -> 47 | Costo: 9.0
    - Arco 47 -> 46 | Costo: 33.0
  [SERVICIO] TR26 (46,47) | Costo: 33.0 | Demanda +33.0 = 171.0 / 220.0 [OK]
  [DEADHEADING] 47 -> 44 (para servir TR24 44->45) Caminos: ['47', '46', '44'] (Costo: 46.0)
    - Arco 47 -> 46 | Costo: 33.0
    - Arco 46 -> 44 | Costo: 13.0
  [SERVICIO] TR24 (44,45) | Costo: 12.0 | Demanda +12.0 = 183.0 / 220.0 [OK]
  [DEADHEADING] 45 -> 58 (para servir TR36 58->59) Caminos: ['45', '44', '59', '58'] (Costo: 65.0)
    - Arco 45 -> 44 | Costo: 12.0
    - Arco 44 -> 59 | Costo: 28.0
    - Arco 59 -> 58 | Costo: 25.0
  [SERVICIO] TR36 (58,59) | Costo: 25.0 | Demanda +25.0 = 208.0 / 220.0 [OK]
  [RETORNO] 59 -> Depósito 1 Caminos: ['59', '69', '4', '2', '1'] (Costo: 135.0)
    - Arco 59 -> 69 | Costo: 11.0
    - Arco 69 -> 4 | Costo: 75.0
    - Arco 4 -> 2 | Costo: 17.0
    - Arco 2 -> 1 | Costo: 32.0
  TOTAL VEHÍCULO #1: Costo = 902.0 | Demanda = 208.0 / 220.0 [OK]

VEHÍCULO #2:
  (Sin tareas) [RETORNO] 1 -> Depósito 1 (Costo: 0.0)
  TOTAL VEHÍCULO #2: Costo = 0.0 | Demanda = 0.0 / 220.0

VEHÍCULO #3:
  (Sin tareas) [RETORNO] 1 -> Depósito 1 (Costo: 0.0)
  TOTAL VEHÍCULO #3: Costo = 0.0 | Demanda = 0.0 / 220.0

VEHÍCULO #4:
  (Sin tareas) [RETORNO] 1 -> Depósito 1 (Costo: 0.0)
  TOTAL VEHÍCULO #4: Costo = 0.0 | Demanda = 0.0 / 220.0

VEHÍCULO #5:
  [DEADHEADING] 1 -> 44 (para servir TR25 44->46) Caminos: ['1', '2', '4', '69', '59', '44'] (Costo: 163.0)
    - Arco 1 -> 2 | Costo: 32.0
    - Arco 2 -> 4 | Costo: 17.0
    - Arco 4 -> 69 | Costo: 75.0
    - Arco 69 -> 59 | Costo: 11.0
    - Arco 59 -> 44 | Costo: 28.0
  [SERVICIO] TR25 (44,46) | Costo: 13.0 | Demanda +13.0 = 13.0 / 220.0 [OK]
  [DEADHEADING] 46 -> 19 (para servir TR13 19->20) Caminos: ['46', '47', '49', '50', '19'] (Costo: 80.0)
    - Arco 46 -> 47 | Costo: 33.0
    - Arco 47 -> 49 | Costo: 9.0
    - Arco 49 -> 50 | Costo: 8.0
    - Arco 50 -> 19 | Costo: 30.0
  [SERVICIO] TR13 (19,20) | Costo: 32.0 | Demanda +32.0 = 45.0 / 220.0 [OK]
  [SERVICIO] TR49 (20,76) | Costo: 8.0 | Demanda +8.0 = 53.0 / 220.0 [OK]
  [DEADHEADING] 76 -> 9 (para servir TR5 9->10) Caminos: ['76', '12', '11', '10', '9'] (Costo: 71.0)
    - Arco 76 -> 12 | Costo: 7.0
    - Arco 12 -> 11 | Costo: 32.0
    - Arco 11 -> 10 | Costo: 12.0
    - Arco 10 -> 9 | Costo: 20.0
  [SERVICIO] TR5 (9,10) | Costo: 20.0 | Demanda +20.0 = 73.0 / 220.0 [OK]
  [DEADHEADING] 10 -> 11 (para servir TR37 11->59) Caminos: ['10', '11'] (Costo: 12.0)
    - Arco 10 -> 11 | Costo: 12.0
  [SERVICIO] TR37 (11,59) | Costo: 78.0 | Demanda +78.0 = 151.0 / 220.0 [OK]
  [DEADHEADING] 59 -> 58 (para servir TR38 58->60) Caminos: ['59', '58'] (Costo: 25.0)
    - Arco 59 -> 58 | Costo: 25.0
  [SERVICIO] TR38 (58,60) | Costo: 33.0 | Demanda +33.0 = 184.0 / 220.0 [OK]
  [DEADHEADING] 60 -> 62 (para servir TR41 62->63) Caminos: ['60', '62'] (Costo: 23.0)
    - Arco 60 -> 62 | Costo: 23.0
  [SERVICIO] TR41 (62,63) | Costo: 30.0 | Demanda +30.0 = 214.0 / 220.0 [OK]
  [SERVICIO] TR42 (63,65) | Costo: 21.0 | Demanda +21.0 = 235.0 / 220.0 [EXCEDIDA]
  [DEADHEADING] 65 -> 60 (para servir TR40 60->62) Caminos: ['65', '63', '62', '60'] (Costo: 74.0)
    - Arco 65 -> 63 | Costo: 21.0
    - Arco 63 -> 62 | Costo: 30.0
    - Arco 62 -> 60 | Costo: 23.0
  [SERVICIO] TR40 (60,62) | Costo: 23.0 | Demanda +23.0 = 258.0 / 220.0 [EXCEDIDA]
  [SERVICIO] TR43 (62,66) | Costo: 16.0 | Demanda +16.0 = 274.0 / 220.0 [EXCEDIDA]
  [SERVICIO] TR44 (66,68) | Costo: 45.0 | Demanda +45.0 = 319.0 / 220.0 [EXCEDIDA]
  [DEADHEADING] 68 -> 58 (para servir TR45 58->69) Caminos: ['68', '66', '62', '60', '58'] (Costo: 117.0)
    - Arco 68 -> 66 | Costo: 45.0
    - Arco 66 -> 62 | Costo: 16.0
    - Arco 62 -> 60 | Costo: 23.0
    - Arco 60 -> 58 | Costo: 33.0
  [SERVICIO] TR45 (58,69) | Costo: 32.0 | Demanda +32.0 = 351.0 / 220.0 [EXCEDIDA]
  [DEADHEADING] 69 -> 4 (para servir TR4 4->5) Caminos: ['69', '4'] (Costo: 75.0)
    - Arco 69 -> 4 | Costo: 75.0
  [SERVICIO] TR4 (4,5) | Costo: 56.0 | Demanda +56.0 = 407.0 / 220.0 [EXCEDIDA]
  [RETORNO] 5 -> Depósito 1 Caminos: ['5', '4', '2', '1'] (Costo: 105.0)
    - Arco 5 -> 4 | Costo: 56.0
    - Arco 4 -> 2 | Costo: 17.0
    - Arco 2 -> 1 | Costo: 32.0
  TOTAL VEHÍCULO #5: Costo = 1152.0 | Demanda = 407.0 / 220.0 [EXCEDIDA]

VEHÍCULO #6:
  [SERVICIO] TR1 (1,2) | Costo: 32.0 | Demanda +32.0 = 32.0 / 220.0 [OK]
  [SERVICIO] TR3 (2,4) | Costo: 17.0 | Demanda +17.0 = 49.0 / 220.0 [OK]
  [SERVICIO] TR47 (4,69) | Costo: 75.0 | Demanda +75.0 = 124.0 / 220.0 [OK]
  [DEADHEADING] 69 -> 2 (para servir TR2 2->3) Caminos: ['69', '4', '2'] (Costo: 92.0)
    - Arco 69 -> 4 | Costo: 75.0
    - Arco 4 -> 2 | Costo: 17.0
  [SERVICIO] TR2 (2,3) | Costo: 14.0 | Demanda +14.0 = 138.0 / 220.0 [OK]
  [RETORNO] 3 -> Depósito 1 Caminos: ['3', '2', '1'] (Costo: 46.0)
    - Arco 3 -> 2 | Costo: 14.0
    - Arco 2 -> 1 | Costo: 32.0
  TOTAL VEHÍCULO #6: Costo = 276.0 | Demanda = 138.0 / 220.0 [OK]

VEHÍCULO #7:
  [DEADHEADING] 1 -> 21 (para servir TR15 21->22) Caminos: ['1', '2', '4', '69', '59', '44', '46', '47', '49', '51', '21'] (Costo: 230.0)
    - Arco 1 -> 2 | Costo: 32.0
    - Arco 2 -> 4 | Costo: 17.0
    - Arco 4 -> 69 | Costo: 75.0
    - Arco 69 -> 59 | Costo: 11.0
    - Arco 59 -> 44 | Costo: 28.0
    - Arco 44 -> 46 | Costo: 13.0
    - Arco 46 -> 47 | Costo: 33.0
    - Arco 47 -> 49 | Costo: 9.0
    - Arco 49 -> 51 | Costo: 10.0
    - Arco 51 -> 21 | Costo: 2.0
  [SERVICIO] TR15 (21,22) | Costo: 17.0 | Demanda +17.0 = 17.0 / 220.0 [OK]
  [DEADHEADING] 22 -> 23 (para servir TR17 23->31) Caminos: ['22', '75', '23'] (Costo: 41.0)
    - Arco 22 -> 75 | Costo: 24.0
    - Arco 75 -> 23 | Costo: 17.0
  [SERVICIO] TR17 (23,31) | Costo: 40.0 | Demanda +40.0 = 57.0 / 220.0 [OK]
  [DEADHEADING] 31 -> 32 (para servir TR21 32->35) Caminos: ['31', '32'] (Costo: 58.0)
    - Arco 31 -> 32 | Costo: 58.0
  [SERVICIO] TR21 (32,35) | Costo: 86.0 | Demanda +86.0 = 143.0 / 220.0 [OK]
  [DEADHEADING] 35 -> 55 (para servir TR33 55->56) Caminos: ['35', '41', '42', '56', '55'] (Costo: 65.0)
    - Arco 35 -> 41 | Costo: 15.0
    - Arco 41 -> 42 | Costo: 18.0
    - Arco 42 -> 56 | Costo: 26.0
    - Arco 56 -> 55 | Costo: 6.0
  [SERVICIO] TR33 (55,56) | Costo: 6.0 | Demanda +6.0 = 149.0 / 220.0 [OK]
  [DEADHEADING] 56 -> 60 (para servir TR39 60->61) Caminos: ['56', '67', '60'] (Costo: 65.0)
    - Arco 56 -> 67 | Costo: 36.0
    - Arco 67 -> 60 | Costo: 29.0
  [SERVICIO] TR39 (60,61) | Costo: 39.0 | Demanda +39.0 = 188.0 / 220.0 [OK]
  [DEADHEADING] 61 -> 42 (para servir TR34 42->57) Caminos: ['61', '60', '67', '56', '42'] (Costo: 130.0)
    - Arco 61 -> 60 | Costo: 39.0
    - Arco 60 -> 67 | Costo: 29.0
    - Arco 67 -> 56 | Costo: 36.0
    - Arco 56 -> 42 | Costo: 26.0
  [SERVICIO] TR34 (42,57) | Costo: 14.0 | Demanda +14.0 = 202.0 / 220.0 [OK]
  [SERVICIO] TR35 (57,58) | Costo: 78.0 | Demanda +78.0 = 280.0 / 220.0 [EXCEDIDA]
  [DEADHEADING] 58 -> 15 (para servir TR11 15->18) Caminos: ['58', '59', '11', '12', '76', '77', '15'] (Costo: 190.0)
    - Arco 58 -> 59 | Costo: 25.0
    - Arco 59 -> 11 | Costo: 78.0
    - Arco 11 -> 12 | Costo: 32.0
    - Arco 12 -> 76 | Costo: 7.0
    - Arco 76 -> 77 | Costo: 35.0
    - Arco 77 -> 15 | Costo: 13.0
  [SERVICIO] TR11 (15,18) | Costo: 38.0 | Demanda +38.0 = 318.0 / 220.0 [EXCEDIDA]
  [SERVICIO] TR12 (18,19) | Costo: 41.0 | Demanda +41.0 = 359.0 / 220.0 [EXCEDIDA]
  [DEADHEADING] 19 -> 49 (para servir TR29 49->50) Caminos: ['19', '50', '49'] (Costo: 38.0)
    - Arco 19 -> 50 | Costo: 30.0
    - Arco 50 -> 49 | Costo: 8.0
  [SERVICIO] TR29 (49,50) | Costo: 8.0 | Demanda +8.0 = 367.0 / 220.0 [EXCEDIDA]
  [SERVICIO] TR31 (50,52) | Costo: 2.0 | Demanda +2.0 = 369.0 / 220.0 [EXCEDIDA]
  [SERVICIO] TR32 (52,54) | Costo: 4.0 | Demanda +4.0 = 373.0 / 220.0 [EXCEDIDA]
  [DEADHEADING] 54 -> 19 (para servir TR14 19->21) Caminos: ['54', '52', '50', '19'] (Costo: 36.0)
    - Arco 54 -> 52 | Costo: 4.0
    - Arco 52 -> 50 | Costo: 2.0
    - Arco 50 -> 19 | Costo: 30.0
  [SERVICIO] TR14 (19,21) | Costo: 38.0 | Demanda +38.0 = 411.0 / 220.0 [EXCEDIDA]
  [DEADHEADING] 21 -> 22 (para servir TR16 22->75) Caminos: ['21', '22'] (Costo: 17.0)
    - Arco 21 -> 22 | Costo: 17.0
  [SERVICIO] TR16 (22,75) | Costo: 24.0 | Demanda +24.0 = 435.0 / 220.0 [EXCEDIDA]
  [DEADHEADING] 75 -> 23 (para servir TR48 23->75) Caminos: ['75', '23'] (Costo: 17.0)
    - Arco 75 -> 23 | Costo: 17.0
  [SERVICIO] TR48 (23,75) | Costo: 17.0 | Demanda +17.0 = 452.0 / 220.0 [EXCEDIDA]
  [DEADHEADING] 75 -> 31 (para servir TR18 31->32) Caminos: ['75', '23', '31'] (Costo: 57.0)
    - Arco 75 -> 23 | Costo: 17.0
    - Arco 23 -> 31 | Costo: 40.0
  [SERVICIO] TR18 (31,32) | Costo: 58.0 | Demanda +58.0 = 510.0 / 220.0 [EXCEDIDA]
  [SERVICIO] TR20 (32,34) | Costo: 43.0 | Demanda +43.0 = 553.0 / 220.0 [EXCEDIDA]
  [DEADHEADING] 34 -> 32 (para servir TR19 32->33) Caminos: ['34', '32'] (Costo: 43.0)
    - Arco 34 -> 32 | Costo: 43.0
  [SERVICIO] TR19 (32,33) | Costo: 30.0 | Demanda +30.0 = 583.0 / 220.0 [EXCEDIDA]
  [DEADHEADING] 33 -> 35 (para servir TR22 35->41) Caminos: ['33', '37', '39', '35'] (Costo: 103.0)
    - Arco 33 -> 37 | Costo: 75.0
    - Arco 37 -> 39 | Costo: 21.0
    - Arco 39 -> 35 | Costo: 7.0
  [SERVICIO] TR22 (35,41) | Costo: 15.0 | Demanda +15.0 = 598.0 / 220.0 [EXCEDIDA]
  [DEADHEADING] 41 -> 43 (para servir TR23 43->44) Caminos: ['41', '42', '43'] (Costo: 29.0)
    - Arco 41 -> 42 | Costo: 18.0
    - Arco 42 -> 43 | Costo: 11.0
  [SERVICIO] TR23 (43,44) | Costo: 78.0 | Demanda +78.0 = 676.0 / 220.0 [EXCEDIDA]
  [SERVICIO] TR51 (44,59) | Costo: 28.0 | Demanda +28.0 = 704.0 / 220.0 [EXCEDIDA]
  [SERVICIO] TR46 (59,69) | Costo: 11.0 | Demanda +11.0 = 715.0 / 220.0 [EXCEDIDA]
  [RETORNO] 69 -> Depósito 1 Caminos: ['69', '4', '2', '1'] (Costo: 124.0)
    - Arco 69 -> 4 | Costo: 75.0
    - Arco 4 -> 2 | Costo: 17.0
    - Arco 2 -> 1 | Costo: 32.0
  TOTAL VEHÍCULO #7: Costo = 1958.0 | Demanda = 715.0 / 220.0 [EXCEDIDA]

COSTO TOTAL DE LA SOLUCIÓN: 4288.0",4288.0
